Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm
B7,13_64,bmlv,Unknown,34.00,0.086,14.89,14.33,7.86e-001,,
B9,13_65,bmlv,Unknown,Undetermined,,,,,,
B11,13_66,bmlv,Unknown,35.54,,5.59,,,,
C1,13_67,bmlv,Unknown,26.62,0.052,1651.43,1613.38,53.802,,
C3,13_68,bmlv,Unknown,28.21,0.030,597.61,605.93,11.772,,
C5,13_69,bmlv,Unknown,27.11,0.312,1211.05,1408.23,278.852,,
G1,13_7,bmlv,Unknown,Undetermined,,,,,,
C7,13_70,bmlv,Unknown,25.36,0.041,3691.19,3760.52,98.054,,
C9,13_71,bmlv,Unknown,38.17,,1.04,,,,
C11,13_72,bmlv,Unknown,Undetermined,,,,,,
D1,13_73,bmlv,Unknown,Undetermined,,,,,,
D3,13_74,bmlv,Unknown,35.55,0.036,5.54,5.63,1.30e-001,,
D5,13_75,bmlv,Unknown,Undetermined,,,,,,
D7,13_76,bmlv,Unknown,Undetermined,,,,,,
D9,13_77,bmlv,Unknown,Undetermined,,,,,,
D11,13_78,bmlv,Unknown,Undetermined,,,,,,
E1,13_79,bmlv,Unknown,Undetermined,,,,,,
G3,13_8,bmlv,Unknown,Undetermined,,,,,,
E3,13_80,bmlv,Unknown,37.04,,2.13,,,,
E5,13_81,bmlv,Unknown,Undetermined,,,,,,
E7,13_82,bmlv,Unknown,33.76,0.086,17.39,16.74,9.19e-001,,
E9,13_83,bmlv,Unknown,31.42,0.252,77.21,87.06,13.930,,
E11,13_84,bmlv,Unknown,30.65,0.237,126.55,141.63,21.331,,
F1,13_85,bmlv,Unknown,35.52,,5.66,,,,
F3,13_86,bmlv,Unknown,30.08,0.133,182.21,193.78,16.369,,
F5,13_87,bmlv,Unknown,Undetermined,,,,,,
F7,13_88,bmlv,Unknown,34.77,0.304,9.09,8.00,1.541,,
F9,13_89,bmlv,Unknown,Undetermined,,,,,,
G5,13_9,bmlv,Unknown,37.10,,4.79,,,,
F11,13_90,bmlv,Unknown,Undetermined,,,,,,
G1,13_91,bmlv,Unknown,36.17,,3.73,,,,
G3,13_92,bmlv,Unknown,Undetermined,,,,,,
G5,13_93,bmlv,Unknown,35.18,,7.02,,,,
G7,13_94,bmlv,Unknown,Undetermined,,,,,,
G9,13_95,bmlv,Unknown,Undetermined,,,,,,
G11,13_96,bmlv,Unknown,Undetermined,,,,,,
H1,13_97,bmlv,Unknown,Undetermined,,,,,,
H3,13_98,bmlv,Unknown,Undetermined,,,,,,
H5,13_99,bmlv,Unknown,Undetermined,,,,,,
B1,12_1,dwv,Unknown,25.35,0.303,31841.47,28152.32,5217.245,,
C7,12_10,dwv,Unknown,8.38,0.072,1.08e+009,1.11e+009,4.90e+007,,
D7,12_100,dwv,Unknown,22.24,0.565,217935.58,175789.19,59603.997,,
D9,12_101,dwv,Unknown,20.57,0.569,605821.50,487926.67,166728.465,,
D11,12_102,dwv,Unknown,7.73,0.075,1.57e+009,1.62e+009,7.45e+007,,
E1,12_103,dwv,Unknown,20.03,0.085,844016.50,814067.50,42354.282,,
E3,12_104,dwv,Unknown,25.76,0.653,25263.62,19806.46,7717.595,,
E5,12_105,dwv,Unknown,21.06,0.060,449899.44,438569.78,16022.554,,
E7,12_106,dwv,Unknown,12.04,0.511,1.12e+008,1.43e+008,4.41e+007,,
E9,12_107,dwv,Unknown,12.02,0.010,1.14e+008,1.13e+008,684524.619,,
E11,12_108,dwv,Unknown,9.23,0.379,6.29e+008,5.41e+008,1.25e+008,,
F1,12_109,dwv,Unknown,10.72,0.620,2.52e+008,3.41e+008,1.26e+008,,
C9,12_11,dwv,Unknown,24.56,0.155,51630.52,55358.20,5271.724,,
F3,12_110,dwv,Unknown,22.14,0.061,231915.95,238166.36,8839.409,,
F5,12_111,dwv,Unknown,28.41,0.140,5002.46,5325.61,457.000,,
F7,12_112,dwv,Unknown,12.47,6.526,8.63e+007,4.33e+007,6.08e+007,,
F9,12_113,dwv,Unknown,26.64,0.193,14781.04,16127.78,1904.573,,
F11,12_114,dwv,Unknown,27.40,0.115,9288.38,8849.83,620.200,,
G1,12_115,dwv,Unknown,28.05,0.034,6239.67,6332.44,131.194,,
G3,12_116,dwv,Unknown,30.05,0.148,1828.99,1954.23,177.115,,
G5,12_117,dwv,Unknown,28.41,0.185,5008.33,4637.46,524.485,,
G7,12_118,dwv,Unknown,29.34,0.132,2822.84,2993.55,241.425,,
G9,12_119,dwv,Unknown,27.40,0.082,9298.88,9642.87,486.465,,
C11,12_12,dwv,Unknown,29.30,0.657,2799.46,3878.34,1525.768,,
G11,12_120,dwv,Unknown,29.66,0.185,2331.14,2533.20,285.748,,
H1,12_121,dwv,Unknown,19.37,0.023,1.26e+006,1.28e+006,17760.931,,
H3,12_122,dwv,Unknown,14.70,0.279,2.21e+007,1.98e+007,3.36e+006,,
H5,12_123,dwv,Unknown,13.33,0.173,5.11e+007,4.75e+007,5.03e+006,,
H7,12_124,dwv,Unknown,21.96,0.010,259713.52,258615.63,1552.652,,
H9,12_125,dwv,Unknown,23.23,0.093,118786.91,123789.65,7074.951,,
H11,12_126,dwv,Unknown,11.38,0.163,1.68e+008,1.81e+008,1.81e+007,,
B1,12_127,dwv,Unknown,13.11,0.174,4.95e+007,4.61e+007,4.89e+006,,
B3,12_128,dwv,Unknown,28.16,0.036,5047.18,5126.30,111.889,,
B5,12_129,dwv,Unknown,29.10,0.317,2839.41,3286.97,632.945,,
D1,12_13,dwv,Unknown,24.97,0.124,40168.37,38111.68,2908.598,,
B7,12_130,dwv,Unknown,28.28,0.037,4684.91,4612.01,103.090,,
B9,12_131,dwv,Unknown,9.71,0.261,3.94e+008,4.44e+008,7.06e+007,,
B11,12_132,dwv,Unknown,18.59,0.046,1.74e+006,1.78e+006,49789.863,,
C1,12_133,dwv,Unknown,8.21,0.651,9.85e+008,1.36e+009,5.25e+008,,
C3,12_134,dwv,Unknown,12.67,0.082,6.48e+007,6.26e+007,3.15e+006,,
C5,12_135,dwv,Unknown,25.09,0.332,32878.00,28782.18,5792.354,,
C7,12_136,dwv,Unknown,29.01,0.042,3007.95,3063.19,78.113,,
C9,12_137,dwv,Unknown,26.94,0.425,10613.53,12967.23,3328.638,,
C11,12_138,dwv,Unknown,25.75,0.021,22006.86,22211.56,289.488,,
D1,12_139,dwv,Unknown,20.53,0.185,533174.50,579409.38,65385.987,,
D3,12_14,dwv,Unknown,20.11,0.158,798126.00,856684.50,82814.225,,
D3,12_140,dwv,Unknown,25.20,0.038,30825.20,30322.11,711.472,,
D5,12_141,dwv,Unknown,27.44,0.294,7816.89,8944.90,1595.257,,
D7,12_142,dwv,Unknown,27.00,0.052,10256.08,10032.37,316.376,,
D9,12_143,dwv,Unknown,25.35,0.051,28074.96,28710.33,898.542,,
D11,12_144,dwv,Unknown,17.55,0.129,3.28e+006,3.11e+006,244408.100,,
E1,12_145,dwv,Unknown,20.89,0.148,428345.16,457444.64,41152.885,,
E3,12_146,dwv,Unknown,28.70,0.122,3624.56,3443.88,255.521,,
E5,12_147,dwv,Unknown,7.19,0.276,1.84e+009,1.64e+009,2.76e+008,,
E7,12_148,dwv,Unknown,18.26,0.100,2.13e+006,2.23e+006,135727.202,,
E9,12_149,dwv,Unknown,23.42,0.097,91485.77,87819.06,5185.507,,
D5,12_15,dwv,Unknown,27.90,0.278,6644.76,7552.61,1283.892,,
E11,12_150,dwv,Unknown,28.36,0.058,4463.65,4355.07,153.561,,
D7,12_16,dwv,Unknown,13.23,0.013,5.47e+007,5.44e+007,422315.282,,
D9,12_17,dwv,Unknown,27.74,0.205,7319.64,8033.90,1010.114,,
D11,12_18,dwv,Unknown,26.23,0.084,18522.24,17867.57,925.840,,
E1,12_19,dwv,Unknown,29.29,0.100,2825.85,2708.65,165.746,,
B3,12_2,dwv,Unknown,20.45,0.058,646300.06,663128.66,23799.226,,
E3,12_20,dwv,Unknown,7.81,0.131,1.52e+009,1.44e+009,1.16e+008,,
E5,12_21,dwv,Unknown,12.52,0.044,8.46e+007,8.30e+007,2.22e+006,,
E7,12_22,dwv,Unknown,27.30,0.143,9589.19,10222.24,895.272,,
E9,12_23,dwv,Unknown,24.39,0.059,57242.38,58737.39,2114.274,,
E11,12_24,dwv,Unknown,27.13,0.012,10676.49,10733.12,80.087,,
F1,12_25,dwv,Unknown,23.26,0.192,114632.45,125060.50,14747.491,,
F3,12_26,dwv,Unknown,7.74,0.089,1.59e+009,1.66e+009,9.00e+007,,
F5,12_27,dwv,Unknown,31.14,0.255,906.16,1018.75,159.233,,
F7,12_28,dwv,Unknown,29.25,0.345,2887.56,3393.08,714.903,,
F9,12_29,dwv,Unknown,25.71,0.092,25477.96,26543.82,1507.365,,
B5,12_3,dwv,Unknown,27.18,0.367,10314.52,8904.63,1993.892,,
F11,12_30,dwv,Unknown,27.48,0.106,8609.13,9025.77,589.214,,
G1,12_31,dwv,Unknown,26.54,0.153,15317.84,16403.44,1535.259,,
G3,12_32,dwv,Unknown,20.97,0.319,470573.59,545726.92,106282.856,,
G5,12_33,dwv,Unknown,25.29,2.213,33049.66,22246.37,16691.961,,
G8,12_34,dwv,Unknown,29.27,,2851.70,,,,
G9,12_35,dwv,Unknown,30.05,0.004,1770.45,1773.21,3.908,,
G11,12_36,dwv,Unknown,31.67,0.138,654.78,696.47,58.947,,
H1,12_37,dwv,Unknown,26.86,0.225,12589.92,11473.18,1579.297,,
H3,12_38,dwv,Unknown,20.27,0.268,720731.50,815226.50,133636.111,,
H5,12_39,dwv,Unknown,14.29,0.071,2.85e+007,2.94e+007,1.28e+006,,
B7,12_4,dwv,Unknown,18.33,0.326,2.38e+006,2.09e+006,415988.798,,
H7,12_40,dwv,Unknown,26.78,0.155,13207.57,12375.04,1177.384,,
H9,12_41,dwv,Unknown,8.07,0.057,1.30e+009,1.27e+009,4.44e+007,,
H11,12_42,dwv,Unknown,24.26,0.091,62103.80,59737.81,3346.007,,
B1,12_43,dwv,Unknown,27.49,0.395,16644.83,20057.61,4826.396,,
B3,12_44,dwv,Unknown,26.80,0.353,25391.51,29943.83,6437.950,,
B5,12_45,dwv,Unknown,8.94,0.271,1.49e+009,1.69e+009,2.80e+008,,
B7,12_46,dwv,Unknown,20.89,0.097,963846.25,924764.19,55270.383,,
B9,12_47,dwv,Unknown,25.09,0.159,72766.80,68061.46,6654.353,,
B11,12_48,dwv,Unknown,9.00,0.232,1.43e+009,1.30e+009,1.86e+008,,
C1,12_49,dwv,Unknown,17.04,0.137,1.03e+007,1.09e+007,918921.325,,
B9,12_5,dwv,Unknown,21.37,0.100,367207.94,383937.05,23658.533,,
C3,12_50,dwv,Unknown,12.04,0.073,2.22e+008,2.15e+008,9.62e+006,,
C5,12_51,dwv,Unknown,34.94,0.948,171.48,281.13,155.063,,
C7,12_52,dwv,Unknown,29.70,0.312,4282.76,3773.55,720.138,,
C9,12_53,dwv,Unknown,Undetermined,,,,,,
C11,12_54,dwv,Unknown,Undetermined,,,,,,
D1,12_55,dwv,Unknown,32.23,0.931,903.02,652.45,354.351,,
D3,12_56,dwv,Unknown,30.31,0.246,2940.08,3290.45,495.509,,
D5,12_57,dwv,Unknown,14.83,0.195,4.00e+007,4.37e+007,5.22e+006,,
D7,12_58,dwv,Unknown,24.37,0.053,113299.96,115976.80,3785.618,,
D9,12_59,dwv,Unknown,27.51,0.047,16501.50,16173.31,464.126,,
B11,12_6,dwv,Unknown,4.84,0.172,9.51e+009,8.85e+009,9.35e+008,,
D11,12_60,dwv,Unknown,22.07,0.066,465066.53,478751.64,19353.667,,
E1,12_61,dwv,Unknown,22.50,0.045,357294.31,364389.08,10033.514,,
E3,12_62,dwv,Unknown,33.73,0.799,359.06,539.16,254.707,,
E5,12_63,dwv,Unknown,39.90,0.910,8.12,13.01,6.922,,
E7,12_64,dwv,Unknown,Undetermined,,,,,,
E9,12_65,dwv,Unknown,18.33,0.159,4.65e+006,4.99e+006,486113.992,,
E11,12_66,dwv,Unknown,Undetermined,,,,,,
F1,12_67,dwv,Unknown,24.16,0.148,129387.48,138285.44,12583.606,,
F3,12_68,dwv,Unknown,21.89,0.165,521683.75,486810.06,49318.842,,
F5,12_69,dwv,Unknown,31.75,0.346,1212.20,1424.73,300.564,,
C1,12_7,dwv,Unknown,25.50,0.136,28963.60,27347.21,2285.917,,
F7,12_70,dwv,Unknown,22.39,0.351,382863.72,451149.27,96570.347,,
F9,12_71,dwv,Unknown,18.41,0.073,4.43e+006,4.57e+006,205461.543,,
F11,12_72,dwv,Unknown,22.52,0.165,353708.72,330082.39,33412.674,,
G1,12_73,dwv,Unknown,16.01,0.083,1.93e+007,2.00e+007,1.02e+006,,
G3,12_74,dwv,Unknown,28.33,0.041,9914.40,9740.25,246.276,,
G5,12_75,dwv,Unknown,39.11,0.021,13.16,13.04,1.71e-001,,
G7,12_76,dwv,Unknown,Undetermined,,,,,,
G9,12_77,dwv,Unknown,14.92,0.174,3.78e+007,4.09e+007,4.37e+006,,
G11,12_78,dwv,Unknown,20.37,0.099,1.33e+006,1.27e+006,77054.398,,
H1,12_79,dwv,Unknown,23.34,0.325,212910.33,186684.11,37089.474,,
C3,12_8,dwv,Unknown,26.69,0.467,13963.55,11632.68,3296.352,,
H3,12_80,dwv,Unknown,22.22,0.171,425606.50,396259.14,41503.434,,
H5,12_81,dwv,Unknown,14.80,0.048,4.07e+007,4.16e+007,1.23e+006,,
H7,12_82,dwv,Unknown,18.37,0.065,4.54e+006,4.67e+006,185777.458,,
H9,12_83,dwv,Unknown,27.64,0.068,15191.00,14754.19,617.743,,
H11,12_84,dwv,Unknown,30.12,0.051,3305.18,3379.50,105.114,,
B1,12_85,dwv,Unknown,18.24,0.145,2.53e+006,2.38e+006,211438.363,,
B3,12_86,dwv,Unknown,24.11,0.203,69580.91,63968.78,7936.741,,
B5,12_87,dwv,Unknown,7.47,0.453,1.85e+009,1.55e+009,4.23e+008,,
B7,12_88,dwv,Unknown,21.18,0.738,418654.34,319823.41,139768.052,,
B9,12_89,dwv,Unknown,29.66,0.622,2327.40,3157.10,1173.366,,
C5,12_9,dwv,Unknown,11.84,0.127,1.28e+008,1.22e+008,9.49e+006,,
B11,12_90,dwv,Unknown,29.17,0.848,3143.84,2326.43,1155.988,,
C1,12_91,dwv,Unknown,18.32,0.269,2.40e+006,2.15e+006,353369.896,,
C3,12_92,dwv,Unknown,18.57,0.350,2.06e+006,1.79e+006,380920.633,,
C5,12_93,dwv,Unknown,26.66,0.482,14620.06,12125.41,3527.968,,
C7,12_94,dwv,Unknown,10.37,0.024,3.13e+008,3.10e+008,4.51e+006,,
C9,12_95,dwv,Unknown,29.24,0.433,3016.88,3703.07,970.429,,
C11,12_96,dwv,Unknown,12.88,,6.73e+007,,,,
D1,12_97,dwv,Unknown,9.28,0.488,6.10e+008,7.71e+008,2.27e+008,,
D3,12_98,dwv,Unknown,18.08,0.097,2.79e+006,2.68e+006,159204.738,,
D5,12_99,dwv,Unknown,10.13,0.495,3.62e+008,2.99e+008,8.92e+007,,
F1,13_1,dwv,Unknown,30.47,0.003,1235.04,1233.25,2.528,,
G7,13_10,dwv,Unknown,24.62,0.109,43773.87,45940.88,3064.615,,
H7,13_100,dwv,Unknown,28.54,0.187,7003.54,6466.42,759.606,,
H9,13_101,dwv,Unknown,29.76,0.181,3239.89,3523.77,401.473,,
H11,13_102,dwv,Unknown,30.74,0.541,1755.05,2297.35,766.925,,
B1,13_103,dwv,Unknown,7.38,0.190,2.80e+009,3.07e+009,3.90e+008,,
B3,13_104,dwv,Unknown,25.49,0.220,14599.36,13221.93,1947.980,,
B5,13_105,dwv,Unknown,28.09,0.004,2557.25,2561.62,6.181,,
B7,13_106,dwv,Unknown,27.43,0.487,3977.23,3240.42,1042.009,,
B9,13_107,dwv,Unknown,24.85,0.146,22402.49,24067.79,2355.102,,
B11,13_108,dwv,Unknown,27.94,0.310,2820.37,3303.38,683.079,,
C1,13_109,dwv,Unknown,Undetermined,,,,,,
G9,13_11,dwv,Unknown,9.59,0.151,4.23e+008,3.97e+008,3.66e+007,,
C3,13_110,dwv,Unknown,24.20,0.233,34836.71,31382.45,4885.054,,
C5,13_111,dwv,Unknown,29.09,0.244,1301.90,1471.99,240.547,,
C7,13_112,dwv,Unknown,29.51,0.077,982.37,1019.54,52.557,,
C9,13_113,dwv,Unknown,10.47,0.691,3.50e+008,5.13e+008,2.30e+008,,
C11,13_114,dwv,Unknown,25.42,0.096,15343.82,14672.45,949.453,,
D1,13_115,dwv,Unknown,26.54,0.823,7236.83,5274.39,2775.312,,
D3,13_116,dwv,Unknown,27.84,0.714,3019.28,2275.80,1051.438,,
D5,13_117,dwv,Unknown,35.95,,12.97,,,,
D7,13_118,dwv,Unknown,Undetermined,,,,,,
D9,13_119,dwv,Unknown,25.43,0.326,15238.25,13210.94,2867.051,,
G11,13_12,dwv,Unknown,24.28,0.064,53964.77,52522.87,2039.166,,
D11,13_120,dwv,Unknown,25.47,0.084,14845.95,15465.19,875.734,,
E1,13_121,dwv,Unknown,24.50,0.358,28385.70,24298.97,5779.510,,
E3,13_122,dwv,Unknown,39.39,1.667,1.29,3.80,3.542,,
E5,13_123,dwv,Unknown,35.84,0.974,14.04,24.72,15.114,,
E7,13_124,dwv,Unknown,Undetermined,,,,,,
E9,13_125,dwv,Unknown,25.34,0.020,16124.38,16276.39,214.967,,
E11,13_126,dwv,Unknown,22.39,0.128,117085.55,110393.94,9463.359,,
F1,13_127,dwv,Unknown,24.65,0.100,25645.81,24488.01,1637.376,,
F3,13_128,dwv,Unknown,23.08,0.324,73846.24,87154.09,18820.144,,
F5,13_129,dwv,Unknown,Undetermined,,,,,,
H1,13_13,dwv,Unknown,40.62,4.355,2.52,55.29,74.627,,
F7,13_130,dwv,Unknown,34.48,1.593,34.85,21.27,19.215,,
F9,13_131,dwv,Unknown,25.64,0.137,13197.41,14114.25,1296.608,,
F11,13_132,dwv,Unknown,20.66,0.008,375031.19,373672.41,1921.607,,
G1,13_133,dwv,Unknown,28.99,0.195,1390.32,1272.92,166.031,,
G3,13_134,dwv,Unknown,30.70,0.206,442.45,490.25,67.601,,
G5,13_135,dwv,Unknown,7.86,0.203,2.02e+009,1.84e+009,2.51e+008,,
G7,13_136,dwv,Unknown,7.76,0.298,2.17e+009,2.52e+009,5.00e+008,,
G9,13_137,dwv,Unknown,26.82,0.150,5976.29,6432.73,645.490,,
G11,13_138,dwv,Unknown,16.72,0.035,5.27e+006,5.18e+006,120950.968,,
H1,13_139,dwv,Unknown,6.93,0.105,3.78e+009,3.98e+009,2.79e+008,,
H3,13_14,dwv,Unknown,30.90,0.111,946.93,903.54,61.369,,
H3,13_140,dwv,Unknown,16.88,0.121,4.74e+006,4.48e+006,364614.662,,
H5,13_141,dwv,Unknown,23.05,0.153,75429.30,70317.90,7228.620,,
H7,13_142,dwv,Unknown,27.25,0.177,4471.78,4125.61,489.572,,
H9,13_143,dwv,Unknown,28.00,0.068,2709.30,2799.53,127.599,,
H11,13_144,dwv,Unknown,32.40,0.512,141.05,113.89,38.411,,
B1,13_145,dwv,Unknown,28.07,0.009,171010.02,170384.43,884.712,,
B3,13_146,dwv,Unknown,Undetermined,,,,,,
B5,13_147,dwv,Unknown,41.95,0.211,68.40,63.09,7.507,,
B7,13_148,dwv,Unknown,19.01,0.170,2.84e+007,3.05e+007,2.92e+006,,
B9,13_149,dwv,Unknown,Undetermined,,,,,,
H5,13_15,dwv,Unknown,23.47,0.103,88365.77,84589.20,5340.888,,
B11,13_150,dwv,Unknown,30.77,1.404,37460.51,76136.63,54696.292,,
H7,13_16,dwv,Unknown,9.43,0.396,4.67e+008,5.63e+008,1.35e+008,,
H9,13_17,dwv,Unknown,28.10,0.178,5253.42,5690.49,618.115,,
H11,13_18,dwv,Unknown,26.22,0.055,16543.65,16948.74,572.875,,
B1,13_19,dwv,Unknown,27.95,0.396,1645.99,2047.36,567.617,,
F3,13_2,dwv,Unknown,35.21,1.399,68.44,148.70,113.503,,
B3,13_20,dwv,Unknown,22.09,0.112,105321.46,99746.82,7883.738,,
B5,13_21,dwv,Unknown,Undetermined,,,,,,
B7,13_22,dwv,Unknown,Undetermined,,,,,,
B9,13_23,dwv,Unknown,34.21,1.231,19.62,12.67,9.835,,
B11,13_24,dwv,Unknown,Undetermined,,,,,,
C1,13_25,dwv,Unknown,23.59,0.329,36333.34,43436.10,10044.825,,
C3,13_26,dwv,Unknown,10.22,0.235,4.72e+008,4.22e+008,6.99e+007,,
C5,13_27,dwv,Unknown,13.77,0.046,3.80e+007,3.89e+007,1.28e+006,,
C7,13_28,dwv,Unknown,28.17,0.000,1413.91,1413.71,2.81e-001,,
C9,13_29,dwv,Unknown,Undetermined,,,,,,
F5,13_3,dwv,Unknown,Undetermined,,,,,,
C11,13_30,dwv,Unknown,29.04,0.296,764.11,895.82,186.253,,
D1,13_31,dwv,Unknown,27.09,0.096,3047.91,2908.68,196.914,,
D3,13_32,dwv,Unknown,33.18,0.163,40.58,44.17,5.080,,
D5,13_33,dwv,Unknown,Undetermined,,,,,,
D7,13_34,dwv,Unknown,28.50,,1119.68,,,,
D9,13_35,dwv,Unknown,23.15,0.005,49626.16,49753.20,179.663,,
D11,13_36,dwv,Unknown,11.12,0.321,2.49e+008,2.15e+008,4.84e+007,,
E1,13_37,dwv,Unknown,Undetermined,,,,,,
E3,13_38,dwv,Unknown,11.42,0.459,2.01e+008,1.64e+008,5.24e+007,,
E5,13_39,dwv,Unknown,30.10,0.073,359.08,346.47,17.838,,
F7,13_4,dwv,Unknown,28.72,0.675,3583.43,5000.19,2003.602,,
E7,13_40,dwv,Unknown,Undetermined,,,,,,
E9,13_41,dwv,Unknown,26.56,0.001,4421.80,4420.26,2.171,,
E11,13_42,dwv,Unknown,17.04,0.177,3.76e+006,3.45e+006,432938.501,,
F1,13_43,dwv,Unknown,18.42,0.348,1.42e+006,1.71e+006,417906.648,,
F3,13_44,dwv,Unknown,22.78,0.171,64190.99,59148.35,7131.371,,
F5,13_45,dwv,Unknown,23.25,0.129,46074.39,49261.36,4507.052,,
F7,13_46,dwv,Unknown,21.43,0.473,167921.28,218864.38,72044.414,,
F9,13_47,dwv,Unknown,8.93,0.237,1.18e+009,1.33e+009,2.23e+008,,
F11,13_48,dwv,Unknown,15.08,1.367,1.51e+007,9.47e+006,7.96e+006,,
G1,13_49,dwv,Unknown,11.51,0.033,1.89e+008,1.92e+008,4.44e+006,,
F9,13_5,dwv,Unknown,20.32,0.174,606401.31,655430.88,69338.272,,
G3,13_50,dwv,Unknown,16.15,0.305,7.04e+006,6.11e+006,1.31e+006,,
G5,13_51,dwv,Unknown,31.51,0.541,132.88,180.69,67.619,,
G7,13_52,dwv,Unknown,16.53,0.168,5.37e+006,5.87e+006,697156.021,,
G9,13_53,dwv,Unknown,25.71,0.133,8096.63,8674.24,816.862,,
G11,13_54,dwv,Unknown,31.25,0.314,159.82,189.34,41.742,,
H1,13_55,dwv,Unknown,Undetermined,,,,,,
H3,13_56,dwv,Unknown,34.29,0.257,18.44,16.35,2.956,,
H5,13_57,dwv,Unknown,27.00,0.139,3237.38,3027.06,297.433,,
H7,13_58,dwv,Unknown,22.09,0.059,104588.04,107751.66,4474.036,,
H9,13_59,dwv,Unknown,20.28,0.160,377349.19,410199.11,46456.805,,
F11,13_6,dwv,Unknown,27.11,0.183,9575.49,8877.27,987.440,,
H11,13_60,dwv,Unknown,22.22,0.009,95845.47,96294.15,634.534,,
B1,13_61,dwv,Unknown,31.86,0.044,864.84,881.99,24.249,,
B3,13_62,dwv,Unknown,34.67,0.941,147.45,105.64,59.129,,
B5,13_63,dwv,Unknown,Undetermined,,,,,,
B7,13_64,dwv,Unknown,33.82,1.767,252.59,152.49,141.564,,
B9,13_65,dwv,Unknown,Undetermined,,,,,,
B11,13_66,dwv,Unknown,30.92,0.013,1567.38,1558.27,12.895,,
C1,13_67,dwv,Unknown,27.08,0.378,17594.15,15081.86,3552.915,,
C3,13_68,dwv,Unknown,32.99,1.374,426.26,275.87,212.672,,
C5,13_69,dwv,Unknown,26.20,0.107,30451.91,31970.48,2147.590,,
G1,13_7,dwv,Unknown,19.95,0.112,761161.88,799711.84,54517.889,,
C7,13_70,dwv,Unknown,23.66,0.214,150940.06,166814.88,22450.375,,
C9,13_71,dwv,Unknown,Undetermined,,,,,,
C11,13_72,dwv,Unknown,29.95,0.176,2884.27,3128.87,345.922,,
D1,13_73,dwv,Unknown,12.30,0.271,1.93e+008,2.20e+008,3.73e+007,,
D3,13_74,dwv,Unknown,30.06,0.370,2683.76,3207.11,740.121,,
D5,13_75,dwv,Unknown,16.13,0.165,1.73e+007,1.87e+007,1.94e+006,,
D7,13_76,dwv,Unknown,18.38,0.040,4.20e+006,4.28e+006,107756.002,,
D9,13_77,dwv,Unknown,19.80,0.060,1.72e+006,1.67e+006,63331.223,,
D11,13_78,dwv,Unknown,33.11,0.285,394.56,350.37,62.493,,
E1,13_79,dwv,Unknown,Undetermined,,,,,,
G3,13_8,dwv,Unknown,22.46,0.234,164181.22,149140.51,21270.777,,
E3,13_80,dwv,Unknown,29.75,0.380,3259.01,2791.71,660.861,,
E5,13_81,dwv,Unknown,Undetermined,,,,,,
E7,13_82,dwv,Unknown,27.89,0.278,10515.72,11990.04,2084.995,,
E9,13_83,dwv,Unknown,22.83,0.011,254711.47,255923.03,1713.408,,
E11,13_84,dwv,Unknown,27.52,0.120,13334.76,12657.29,958.090,,
F1,13_85,dwv,Unknown,Undetermined,,,,,,
F3,13_86,dwv,Unknown,24.78,0.020,74778.05,74124.34,924.481,,
F5,13_87,dwv,Unknown,30.47,0.182,2074.37,2257.18,258.537,,
F7,13_88,dwv,Unknown,26.98,0.311,18666.32,21643.35,4210.157,,
F9,13_89,dwv,Unknown,27.88,0.118,10590.11,11176.67,829.523,,
G5,13_9,dwv,Unknown,18.13,0.141,2.31e+006,2.17e+006,186950.017,,
F11,13_90,dwv,Unknown,17.44,0.176,7.56e+006,7.01e+006,774415.922,,
G1,13_91,dwv,Unknown,36.82,0.228,38.24,42.55,6.095,,
G3,13_92,dwv,Unknown,29.22,0.009,4557.76,4539.35,26.029,,
G5,13_93,dwv,Unknown,24.45,0.001,91691.19,91729.62,54.353,,
G7,13_94,dwv,Unknown,11.34,0.412,3.52e+008,4.30e+008,1.10e+008,,
G9,13_95,dwv,Unknown,27.39,0.124,14399.19,15240.77,1190.181,,
G11,13_96,dwv,Unknown,15.52,0.009,2.54e+007,2.53e+007,137239.527,,
H1,13_97,dwv,Unknown,9.58,0.006,1.07e+009,1.07e+009,4.03e+006,,
H3,13_98,dwv,Unknown,22.28,0.300,359715.94,317612.69,59542.987,,
H5,13_99,dwv,Unknown,28.34,0.079,7921.67,8210.55,408.544,,
B1,12_1,thika,Unknown,20.33,0.154,3112.50,2873.11,338.547,,
D3,12_10,thika,Unknown,28.82,0.069,4.71,4.54,2.40e-001,,
F1,12_100,thika,Unknown,24.21,0.180,388.05,343.53,62.956,,
F3,12_101,thika,Unknown,25.36,0.200,120.03,140.16,28.470,,
F5,12_102,thika,Unknown,24.48,0.425,294.28,226.76,95.489,,
F7,12_103,thika,Unknown,25.56,0.077,97.25,92.13,7.232,,
F9,12_104,thika,Unknown,26.58,0.216,34.27,40.52,8.847,,
F11,12_105,thika,Unknown,27.78,0.011,10.07,9.99,1.16e-001,,
G1,12_106,thika,Unknown,24.25,0.019,370.71,365.59,7.236,,
G3,12_107,thika,Unknown,27.82,0.164,9.74,8.71,1.449,,
G5,12_108,thika,Unknown,27.38,0.026,15.15,15.44,4.11e-001,,
G7,12_109,thika,Unknown,29.24,0.179,2.28,2.02,3.66e-001,,
E3,12_11,thika,Unknown,25.84,0.250,46.27,40.80,7.747,,
